Timestamp,PM2.5
2018-07-10,25.710416666666664
2018-07-11,24.813333333333333
2018-07-12,22.39047619047619
2018-07-13,21.72375
2018-07-14,22.073500000000003
2018-07-15,21.382499999999997
2018-07-16,20.415
2018-07-17,20.08086956521739
2018-07-18,21.895
2018-07-19,23.882173913043477
2018-07-20,23.105416666666667
2018-07-21,21.96875
2018-07-22,22.30826086956522
2018-07-23,23.255
2018-07-24,24.869565217391305
2018-07-25,25.877916666666668
2018-07-26,25.027083333333334
2018-07-27,25.29875
2018-07-28,28.46375
2018-07-29,28.402916666666666
2018-07-30,28.66625
2018-07-31,30.349545454545456
2018-08-01,34.47541666666667
2018-08-02,39.180416666666666
2018-08-03,35.06416666666667
2018-08-04,37.281666666666666
2018-08-05,34.249583333333334
2018-08-06,30.516666666666666
2018-08-07,25.544166666666666
2018-08-08,23.076666666666668
2018-08-10,28.299333333333333
2018-08-11,24.387083333333333
2018-08-12,21.313333333333333
2018-08-13,22.83666666666667
2018-08-14,30.079166666666666
2018-08-15,24.37181818181818
2018-08-16,21.245416666666667
2018-08-17,21.435000000000002
2018-08-18,22.895833333333332
2018-08-19,23.41695652173913
2018-08-20,21.89
2018-08-21,21.117916666666666
2018-08-22,21.142916666666668
2018-08-23,21.864166666666666
2018-08-24,23.83409090909091
2018-08-25,21.173750000000002
2018-08-26,21.018333333333334
2018-08-27,23.053749999999997
2018-08-28,26.053749999999997
2018-08-29,26.65833333333333
2018-08-30,28.976250000000004
2018-08-31,26.440416666666668
2018-09-01,24.110833333333332
2018-09-02,22.177083333333332
2018-09-03,22.332083333333333
2018-09-04,25.8025
2018-09-05,28.078333333333333
2018-09-06,27.075833333333335
2018-09-07,24.546666666666667
2018-09-08,24.041999999999998
2018-09-09,25.29214285714286
2018-09-10,27.183333333333334
2018-09-11,28.22583333333333
2018-09-12,27.372083333333332
2018-09-13,29.011666666666667
2018-09-14,31.015454545454546
2018-09-15,33.480000000000004
2018-09-16,30.552380952380954
2018-09-17,33.21541666666666
2018-09-18,36.17
2018-09-19,37.70125
2018-09-20,35.765
2018-09-21,27.154736842105265
2018-09-22,24.267916666666665
2018-09-23,26.22304347826087
2018-09-24,27.287499999999998
2018-09-25,30.59090909090909
2018-09-26,35.55708333333333
2018-09-27,40.05125
2018-09-28,41.54625
2018-09-29,38.420833333333334
2018-09-30,40.34625
2018-10-01,40.37291666666667
2018-10-02,39.92916666666667
2018-10-03,41.737500000000004
2018-10-04,42.80125
2018-10-05,45.79083333333333
2018-10-06,49.01608695652173
2018-10-07,51.73333333333333
2018-10-08,55.35833333333333
2018-10-09,53.1275
2018-10-10,50.86041666666667
2018-10-11,45.217083333333335
2018-10-12,45.09375
2018-10-13,50.333333333333336
2018-10-14,52.314166666666665
2018-10-15,59.451249999999995
2018-10-16,58.62041666666667
2018-10-17,57.34458333333333
2018-10-18,57.37583333333333
2018-10-19,58.268750000000004
2018-10-20,65.86083333333333
2018-10-21,61.50260869565217
2018-10-22,63.58208333333334
2018-10-23,66.6025
2018-10-24,71.17739130434782
2018-10-25,69.41954545454546
2018-10-26,66.97652173913043
2018-10-27,75.16863636363637
2018-10-28,64.6895652173913
2018-10-29,65.2109090909091
2018-10-30,62.80833333333333
2018-10-31,62.8775
2018-11-01,64.22041666666667
2018-11-02,58.535
2018-11-03,52.869166666666665
2018-11-04,54.57416666666666
2018-11-05,68.33333333333333
2018-11-06,69.41250000000001
2018-11-07,110.10166666666667
2018-11-08,106.65772727272726
2018-11-09,86.09375
2018-11-10,89.86434782608696
2018-11-11,81.6125
2018-11-12,86.37583333333333
2018-11-13,84.27863636363637
2018-11-14,77.11565217391305
2018-11-15,69.6740909090909
2018-11-16,65.51545454545455
2018-11-17,70.82136363636363
2018-11-18,68.12565217391305
2018-11-19,73.90636363636364
2018-11-20,85.95
2018-11-21,75.86208333333333
2018-11-22,77.06421052631579
2018-11-23,73.48636363636363
2018-11-24,73.35260869565217
2018-11-25,74.80333333333333
2018-11-26,83.56272727272727
2018-11-27,77.77000000000001
2018-11-29,84.21900000000001
2018-11-30,84.40875
2018-12-01,80.35347826086957
2018-12-02,79.86041666666667
2018-12-03,84.20416666666667
2018-12-04,86.95291666666667
2018-12-05,85.50583333333333
2018-12-06,89.58285714285714
2018-12-07,82.61
2018-12-08,84.70565217391304
2018-12-09,89.52521739130434
2018-12-10,86.58083333333333
2018-12-11,92.2225
2018-12-13,78.01833333333333
2018-12-14,71.37083333333334
2018-12-15,73.53761904761905
2018-12-16,69.28173913043479
2018-12-17,70.08583333333333
2018-12-18,64.15666666666667
2018-12-19,69.34769230769231
2018-12-20,98.10454545454546
2018-12-21,86.91434782608695
2018-12-22,82.04400000000001
2018-12-23,83.670625
2018-12-24,86.64999999999999
2018-12-25,91.05130434782608
2018-12-26,91.53
2018-12-27,81.91799999999999
2018-12-30,114.89
2018-12-31,103.43133333333334
2019-01-01,104.25708333333334
2019-01-02,118.78458333333333
2019-01-03,102.85708333333334
2019-01-04,102.28041666666667
2019-01-05,99.84166666666665
2019-01-06,93.73791666666666
2019-01-07,88.59666666666668
2019-01-08,81.91875
2019-01-09,85.58416666666666
2019-01-10,91.23916666666666
2019-01-11,99.30083333333333
2019-01-12,102.01041666666667
2019-01-13,97.63333333333333
2019-01-14,81.5925
2019-01-15,77.47791666666667
2019-01-16,97.88499999999999
2019-01-17,97.90249999999999
2019-01-18,93.93208333333332
2019-01-19,90.10000000000001
2019-01-20,91.31083333333333
2019-01-21,74.58458333333333
2019-01-22,64.52333333333333
2019-01-23,65.135
2019-01-24,70.67041666666667
2019-01-25,60.445
2019-01-26,54.14681818181818
2019-01-27,55.04136363636364
2019-01-28,55.34916666666667
2019-01-29,57.88333333333333
2019-01-30,69.70916666666666
2019-01-31,83.21583333333334
2019-02-01,71.96833333333333
2019-02-02,76.50791666666667
2019-02-03,75.35375
2019-02-04,77.58125
2019-02-05,85.14083333333333
2019-02-06,82.16041666666666
2019-02-07,67.55916666666667
2019-02-08,57.58916666666667
2019-02-09,52.0875
2019-02-10,58.268750000000004
2019-02-11,66.09333333333333
2019-02-12,72.83041666666666
2019-02-13,81.17833333333333
2019-02-14,69.54083333333334
2019-02-15,56.138749999999995
2019-02-16,51.31666666666666
2019-02-17,52.882083333333334
2019-02-18,58.119166666666665
2019-02-19,59.5225
2019-02-20,58.01708333333334
2019-02-21,58.76666666666667
2019-02-22,57.856500000000004
2019-02-23,50.763749999999995
2019-02-24,53.9575
2019-02-25,53.12708333333333
2019-02-26,48.52125
2019-02-27,39.94625
2019-02-28,41.22375
2019-03-01,47.44571428571429
2019-03-02,53.27708333333334
2019-03-03,51.62875
2019-03-04,51.66916666666666
2019-03-05,49.10608695652174
2019-03-06,48.27608695652174
2019-03-07,51.465833333333336
2019-03-08,53.51521739130435
2019-03-09,47.227391304347826
2019-03-10,53.00583333333333
2019-03-11,48.657916666666665
2019-03-12,49.298750000000005
2019-03-13,55.5425
2019-03-14,52.32826086956521
2019-03-15,48.64791666666667
2019-03-16,44.913333333333334
2019-03-17,50.17250000000001
2019-03-18,51.01727272727272
2019-03-19,49.349583333333335
2019-03-20,46.43875
2019-03-21,50.407916666666665
2019-03-22,40.074999999999996
2019-03-23,43.85181818181818
2019-03-24,50.451249999999995
2019-03-25,53.72958333333333
2019-03-26,48.97833333333333
2019-03-27,51.9125
2019-03-28,59.23
2019-03-29,60.04666666666666
2019-03-30,61.65708333333333
2019-03-31,47.29125
2019-04-01,44.155
2019-04-02,47.509166666666665
2019-04-03,52.08916666666667
2019-04-04,52.0047619047619
2019-04-05,49.262
2019-04-06,44.945
2019-04-07,38.11571428571428
2019-04-08,41.75826086956522
2019-04-09,47.65277777777778
2019-04-10,46.002916666666664
2019-04-11,43.18083333333333
2019-04-12,43.345
2019-04-13,47.2845
2019-04-14,41.785833333333336
2019-04-15,42.43565217391304
2019-04-16,48.655
2019-04-17,33.73583333333333
2019-04-18,33.46375
2019-04-19,34.454166666666666
2019-04-20,37.75791666666667
2019-04-21,40.38458333333333
2019-04-22,44.81166666666667
2019-04-23,43.909166666666664
2019-04-24,45.88625
2019-04-25,48.63916666666666
2019-04-26,44.975833333333334
2019-04-27,33.514583333333334
2019-04-28,45.8025
2019-04-29,47.46083333333333
2019-04-30,46.93833333333333
2019-05-01,44.30875
2019-05-02,44.46083333333333
2019-05-03,39.87
2019-05-04,41.557916666666664
2019-05-05,43.33708333333333
2019-05-06,47.192499999999995
2019-05-07,51.144285714285715
2019-05-08,51.53130434782609
2019-05-09,50.324285714285715
2019-05-10,43.35818181818182
2019-05-11,43.66608695652174
2019-05-12,52.837391304347825
2019-05-13,46.74133333333334
2019-05-14,38.23761904761905
2019-05-15,44.26285714285714
2019-05-16,40.25476190476191
2019-05-17,41.49333333333333
2019-05-18,37.76958333333334
2019-05-19,39.62416666666667
2019-05-20,48.66545454545455
2019-05-21,39.731875
2019-05-22,40.9475
2019-05-23,39.585454545454546
2019-05-24,36.31333333333333
2019-05-25,36.13782608695652
2019-05-26,37.21125
2019-05-27,35.943333333333335
2019-05-28,35.04611111111112
2019-05-29,39.59863636363636
2019-05-30,42.116956521739134
2019-05-31,40.30318181818182
2019-06-01,39.00941176470588
2019-06-02,37.65190476190477
2019-06-03,34.035
2019-06-04,33.20173913043478
2019-06-05,39.83
2019-06-06,35.410555555555554
2019-06-07,32.96523809523809
2019-06-08,28.34705882352941
2019-06-09,31.599166666666665
2019-06-10,32.831
2019-06-11,33.88466666666667
2019-06-12,27.564
2019-06-13,26.971176470588233
2019-06-14,29.855
2019-06-15,34.51347826086956
2019-06-16,28.153333333333332
2019-06-17,28.98764705882353
2019-06-18,28.52058823529412
2019-06-19,31.678
2019-06-20,29.34333333333333
2019-06-21,31.082
2019-06-22,24.808333333333334
2019-06-23,24.42625
2019-06-24,22.1975
2019-06-25,23.672916666666666
2019-06-26,26.302083333333332
2019-06-27,21.204166666666666
2019-06-28,26.677916666666665
2019-06-29,29.81833333333333
2019-06-30,25.697916666666668
2019-07-01,20.085416666666667
2019-07-02,23.245416666666667
2019-07-03,19.832916666666666
2019-07-04,18.263478260869565
2019-07-05,21.277368421052632
2019-07-06,20.015625
2019-07-07,19.351666666666667
2019-07-08,21.4235
2019-07-09,21.622666666666667
2019-07-10,26.16470588235294
2019-07-11,33.01052631578948
2019-07-12,31.008125
2019-07-13,22.389565217391304
2019-07-14,28.434583333333332
2019-07-15,27.084999999999997
2019-07-16,26.454090909090908
2019-07-17,27.75611111111111
2019-07-18,27.33125
2019-07-20,25.980625
2019-07-21,23.755294117647058
2019-07-22,26.059166666666666
2019-07-23,22.56625
2019-07-24,20.587142857142858
2019-07-25,19.872941176470587
2019-07-26,19.066315789473684
2019-07-27,21.019545454545455
2019-07-28,18.324444444444445
2019-07-29,16.155555555555555
2019-07-30,13.965
2019-07-31,17.209333333333333
2019-08-01,18.02842105263158
2019-08-02,17.769375
2019-08-03,17.97909090909091
2019-08-04,19.488823529411764
2019-08-05,19.050555555555558
2019-08-06,18.413846153846155
2019-08-07,14.9925
2019-08-08,17.576
2019-08-09,16.483333333333334
2019-08-10,19.54222222222222
2019-08-11,21.915
2019-08-12,22.68136363636364
2019-08-13,22.544666666666668
2019-08-14,19.745555555555555
2019-08-15,17.770666666666667
2019-08-16,18.085454545454546
2019-08-17,19.745
2019-08-18,22.9925
2019-08-19,19.730833333333333
2019-08-20,20.156666666666666
2019-08-21,24.14833333333333
2019-08-22,22.566666666666666
2019-08-23,23.285
2019-08-24,20.93583333333333
2019-08-25,15.6075
2019-08-26,17.814583333333335
2019-08-27,19.795
2019-08-28,18.321538461538463
2019-08-29,18.21125
2019-08-30,14.388636363636364
2019-08-31,16.150000000000002
2019-09-01,15.970416666666667
2019-09-02,19.147916666666667
2019-09-03,18.094166666666666
2019-09-04,15.62
2019-09-05,16.580000000000002
2019-09-06,18.175
2019-09-07,17.51888888888889
2019-09-09,21.09315789473684
2019-09-10,26.2095652173913
2019-09-11,27.72
2019-09-12,26.07913043478261
2019-09-13,22.6975
2019-09-14,20.875714285714285
2019-09-15,27.314285714285713
2019-09-16,24.114375
2019-09-17,25.450769230769232
2019-09-18,27.877272727272725
2019-09-19,23.728571428571428
2019-09-20,24.6925
2019-09-21,23.134999999999998
2019-09-22,20.996666666666666
2019-09-23,26.431875
2019-09-24,22.531176470588235
2019-09-25,22.816666666666666
2019-09-26,19.626875
2019-09-27,17.447499999999998
2019-09-28,18.32875
2019-09-29,17.476666666666667
2019-09-30,22.62
2019-10-01,21.8525
2019-10-02,26.537
2019-10-03,29.311111111111114
2019-10-04,31.88769230769231
2019-10-05,34.7775
2019-10-06,37.767272727272726
2019-10-07,41.08210526315789
2019-10-08,35.48222222222222
2019-10-09,39.97818181818182
2019-10-10,38.538
2019-10-11,40.99909090909091
2019-10-12,47.088499999999996
2019-10-13,48.22217391304348
2019-10-14,53.26624999999999
2019-10-15,47.57052631578947
2019-10-16,51.0235
2019-10-17,52.178636363636365
2019-10-18,42.68666666666667
2019-10-19,44.451249999999995
2019-10-20,45.31458333333333
2019-10-21,47.19708333333333
2019-10-22,47.44375
2019-10-23,48.0975
2019-10-24,44.62875
2019-10-25,40.05708333333333
2019-10-26,42.845416666666665
2019-10-27,54.625416666666666
2019-10-28,84.06083333333333
2019-10-29,62.8125
2019-10-30,64.5023076923077
2019-10-31,69.33
2019-11-01,77.1575
2019-11-02,75.58458333333333
2019-11-03,79.73666666666666
2019-11-04,78.54333333333334
2019-11-05,73.53041666666667
2019-11-06,69.08916666666667
2019-11-07,61.60458333333333
2019-11-08,57.89958333333333
2019-11-09,57.041666666666664
2019-11-10,57.225
2019-11-11,65.91125
2019-11-12,79.065
2019-11-13,78.60625
2019-11-14,76.17375
2019-11-15,72.38875
2019-11-16,64.34875
2019-11-17,62.665
2019-11-18,67.64166666666667
2019-11-19,67.73041666666667
2019-11-20,72.75208333333333
2019-11-21,75.325
2019-11-22,74.31125
2019-11-23,74.2225
2019-11-24,69.57041666666667
2019-11-25,70.7675
2019-11-26,67.30208333333333
2019-11-27,62.74166666666667
2019-11-28,54.975
2019-11-29,59.44166666666666
2019-11-30,63.19958333333333
2019-12-01,62.01136363636363
2019-12-02,62.41458333333333
2019-12-03,68.25125
2019-12-04,71.44166666666668
2019-12-05,78.85666666666667
2019-12-06,77.01583333333333
2019-12-07,76.085
2019-12-08,70.99041666666666
2019-12-09,76.70375
2019-12-10,83.44166666666666
2019-12-11,85.19833333333334
2019-12-12,69.41
2019-12-13,48.180416666666666
2019-12-14,47.19833333333333
2019-12-15,49.470416666666665
2019-12-16,50.23333333333333
2019-12-17,54.99583333333334
2019-12-18,63.06458333333333
2019-12-19,70.79208333333334
2019-12-20,83.83624999999999
2019-12-21,81.26708333333333
2019-12-22,74.22083333333333
2019-12-23,76.67708333333333
2019-12-24,82.58916666666667
2019-12-25,77.78
2019-12-26,75.80208333333333
2019-12-27,71.16608695652174
2019-12-28,78.6225
2019-12-29,83.90791666666667
2019-12-30,81.78125
2019-12-31,93.30583333333334
2020-01-01,87.04208333333334
2020-01-02,71.38583333333334
2020-01-03,61.43291666666667
2020-01-04,65.51541666666667
2020-01-05,59.9075
2020-01-06,58.4075
2020-01-07,62.747083333333336
2020-01-08,59.61416666666667
2020-01-09,57.32958333333334
2020-01-10,58.384166666666665
2020-01-11,69.04416666666667
2020-01-12,77.99041666666666
2020-01-13,77.18416666666667
2020-01-14,74.38916666666667
2020-01-15,72.09333333333333
2020-01-16,63.6825
2020-01-17,63.201249999999995
2020-01-18,60.01291666666666
2020-01-19,55.18375
2020-01-20,61.785833333333336
2020-01-21,68.49083333333333
2020-01-22,66.12208333333334
2020-01-23,56.706250000000004
2020-01-24,55.68130434782609
2020-01-25,74.03750000000001
2020-01-26,71.76583333333333
2020-01-27,73.16166666666668
2020-01-28,62.49916666666667
2020-01-29,55.77875
2020-01-30,53.915416666666665
2020-01-31,51.242916666666666
2020-02-01,55.155833333333334
2020-02-02,50.66416666666667
2020-02-03,56.568333333333335
2020-02-04,62.845416666666665
2020-02-05,61.62916666666666
2020-02-06,55.88125
2020-02-07,57.34375
2020-02-08,58.365833333333335
2020-02-09,59.5425
2020-02-10,63.12583333333333
2020-02-11,66.78833333333334
2020-02-12,67.19041666666666
2020-02-13,65.92625
2020-02-14,58.504999999999995
2020-02-15,57.16458333333333
2020-02-16,61.51666666666667
2020-02-17,67.59166666666667
2020-02-18,62.137499999999996
2020-02-19,61.80125
2020-02-20,59.20333333333334
2020-02-21,52.48208333333333
2020-02-22,53.67875
2020-02-23,54.87625
2020-02-24,52.13916666666666
2020-02-25,49.41791666666666
2020-02-26,50.93875
2020-02-27,52.404583333333335
2020-02-28,52.25333333333333
2020-02-29,52.165416666666665
2020-03-01,48.63833333333333
2020-03-02,53.75375
2020-03-03,49.794999999999995
2020-03-04,43.9175
2020-03-05,37.52166666666667
2020-03-06,31.66208333333333
2020-03-07,33.16458333333333
2020-03-08,34.427083333333336
2020-03-09,39.52125
2020-03-10,38.097500000000004
2020-03-11,34.11708333333333
2020-03-12,35.27166666666667
2020-03-13,36.52791666666666
2020-03-14,36.32625
2020-03-15,38.0775
2020-03-16,41.365
2020-03-17,44.13791666666666
2020-03-18,44.02708333333334
2020-03-19,45.428333333333335
2020-03-20,42.30125
2020-03-21,40.069583333333334
2020-03-22,34.83833333333333
2020-03-23,36.765
2020-03-24,37.736666666666665
2020-03-25,34.615833333333335
2020-03-26,31.560000000000002
2020-03-27,30.02916666666667
2020-03-28,28.484166666666667
2020-03-29,27.056250000000002
2020-03-30,29.738333333333333
2020-03-31,33.757083333333334
2020-04-01,34.308749999999996
2020-04-02,33.43875
2020-04-03,31.320416666666663
2020-04-04,32.639583333333334
2020-04-05,36.70478260869565
2020-04-06,35.018750000000004
2020-04-07,31.859583333333333
2020-04-08,30.260833333333334
2020-04-09,34.33625
2020-04-10,34.14541666666667
2020-04-11,39.14125
2020-04-12,36.65958333333334
2020-04-13,40.07458333333333
2020-04-14,40.580416666666665
2020-04-15,37.70708333333334
2020-04-16,34.72217391304348
2020-04-17,36.45125
2020-04-18,30.12375
2020-04-19,27.01625
2020-04-20,27.241666666666664
2020-04-21,23.11375
2020-04-22,24.97083333333333
2020-04-23,27.315833333333334
2020-04-24,26.44125
2020-04-25,25.17
2020-04-26,23.250833333333333
2020-04-27,21.15375
2020-04-28,24.23125
2020-04-29,27.76125
2020-04-30,30.24875
2020-05-01,27.22458333333333
2020-05-02,26.26375
2020-05-03,27.314999999999998
2020-05-04,24.330833333333334
2020-05-05,23.43625
2020-05-06,24.410833333333333
2020-05-07,23.297083333333333
2020-05-08,27.801666666666666
2020-05-09,30.235833333333332
2020-05-10,27.3625
2020-05-11,25.438333333333333
2020-05-12,28.3025
2020-05-13,30.351666666666663
2020-05-14,29.580416666666665
2020-05-15,28.802083333333332
2020-05-16,30.307083333333335
2020-05-17,32.56916666666667
2020-05-18,33.262499999999996
2020-05-19,33.013333333333335
2020-05-20,31.39
2020-05-21,30.330416666666668
2020-05-22,33.7475
2020-05-23,31.53833333333333
2020-05-24,29.96875
2020-05-25,28.615
2020-05-26,28.790833333333335
2020-05-27,27.413749999999997
2020-05-28,26.08791666666667
2020-05-29,24.94125
2020-05-30,23.440833333333334
2020-05-31,20.331666666666667
2020-06-01,22.219166666666666
2020-06-02,22.995416666666667
2020-06-03,23.086250000000003
2020-06-04,21.97875
2020-06-05,19.754166666666666
2020-06-06,21.624166666666667
2020-06-07,22.353333333333335
2020-06-08,25.6725
2020-06-09,27.782916666666665
2020-06-10,27.45125
2020-06-11,25.547083333333333
2020-06-12,24.250416666666666
2020-06-13,22.195416666666663
2020-06-14,20.809166666666666
2020-06-15,19.940416666666668
2020-06-16,20.539166666666667
2020-06-17,20.479583333333334
2020-06-18,20.610833333333332
2020-06-19,21.302083333333332
2020-06-20,22.812916666666666
2020-06-21,21.05333333333333
2020-06-22,20.3825
2020-06-23,20.4475
2020-06-24,20.673750000000002
2020-06-25,20.832916666666666
2020-06-26,20.763333333333332
2020-06-27,22.115416666666665
2020-06-28,23.215
2020-06-29,22.527916666666666
2020-06-30,20.513333333333332
2020-07-01,19.8
2020-07-02,18.3675
2020-07-03,22.70375
2020-07-04,19.99153846153846
2020-07-06,18.134999999999998
2020-07-07,16.76
2020-07-11,16.97
2020-07-12,16.674999999999997
2020-07-15,21.543333333333333
2020-07-18,19.16
2020-07-19,17.545416666666664
2020-07-20,17.235416666666666
2020-07-21,16.929166666666667
2020-07-22,19.126250000000002
2020-07-23,19.728333333333335
2020-07-24,20.163333333333334
2020-07-25,20.53375
2020-07-26,20.519583333333333
2020-07-27,21.34375
2020-07-28,20.043333333333333
2020-07-29,19.520833333333332
2020-07-30,19.650000000000002
2020-07-31,21.02541666666667
2020-08-01,19.902916666666666
2020-08-02,18.743750000000002
2020-08-03,18.983333333333334
2020-08-04,18.595416666666665
2020-08-05,17.638749999999998
2020-08-06,15.611666666666666
2020-08-07,16.757083333333334
2020-08-08,19.165
2020-08-09,18.729166666666668
2020-08-10,19.9425
2020-08-11,20.52
2020-08-12,17.075
2020-08-13,16.486842105263158
2020-08-14,16.577391304347824
2020-08-15,16.531666666666666
2020-08-16,17.62666666666667
2020-08-17,18.135416666666668
2020-08-18,17.59375
2020-08-19,15.767916666666666
2020-08-20,15.343571428571428
2020-08-21,12.795454545454545
2020-08-22,13.934347826086958
2020-08-23,14.867083333333333
